cups_direccion,cups_municipio,cups_codigo_postal,cups_codigo,cups_distribuidor,fecha,consumo
"C/ El Horno, 1 1-A
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360001JP0F,EDISTRIBUCIÓN,2022-12-20,0.0
"C/ El Horno, 1 1-A
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360001JP0F,EDISTRIBUCIÓN,2022-12-21,0.0
"C/ El Horno, 1 1-A
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360001JP0F,EDISTRIBUCIÓN,2022-12-22,0.0
"C/ El Horno, 1 1-A
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360001JP0F,EDISTRIBUCIÓN,2022-12-23,0.0
"C/ El Horno, 1 1-A
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360001JP0F,EDISTRIBUCIÓN,2022-12-24,0.0
"C/ El Horno, 1 1-A
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360001JP0F,EDISTRIBUCIÓN,2022-12-25,0.0
"C/ El Horno, 1 1-A
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360001JP0F,EDISTRIBUCIÓN,2022-12-26,0.0
"C/ El Horno, 1 1-A
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360001JP0F,EDISTRIBUCIÓN,2022-12-27,0.0
"C/ El Horno, 1 1-A
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360001JP0F,EDISTRIBUCIÓN,2022-12-28,0.0
"C/ El Horno, 1 1-A
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360001JP0F,EDISTRIBUCIÓN,2022-12-29,0.0
"C/ El Horno, 1 1-A
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360001JP0F,EDISTRIBUCIÓN,2022-12-30,0.0
"C/ El Horno, 1 1-A
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360001JP0F,EDISTRIBUCIÓN,2022-12-31,0.0
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-01,1.53
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-02,1.43
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-03,1.5
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-04,1.41
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-05,1.45
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-06,1.44
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-07,1.74
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-08,1.44
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-09,1.42
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-10,1.44
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-11,1.47
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-12,1.44
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-13,1.18
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-14,1.74
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-15,2.68
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-16,1.46
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-17,1.54
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-18,1.5
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-19,1.41
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-20,1.43
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-21,1.44
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-22,1.23
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-23,1.78
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-24,1.43
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-25,1.43
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-26,1.47
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-27,1.52
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-28,1.42
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-29,1.44
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-09-30,1.48
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-01,1.39
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-02,1.44
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-03,1.51
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-04,1.48
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-05,1.45
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-06,1.48
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-07,1.8
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-08,1.68
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-09,1.36
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-10,1.4
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-11,1.71
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-12,1.44
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-13,1.39
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-14,1.55
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-15,1.56
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-16,1.33
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-17,1.67
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-18,1.39
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-19,1.52
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-20,1.57
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-21,1.39
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-22,1.44
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-23,1.7
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-24,1.43
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-25,1.41
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-26,1.68
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-27,1.44
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-28,2.51
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-29,1.68
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-30,1.46
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-10-31,1.38
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-01,1.73
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-02,1.5
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-03,1.37
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-04,1.72
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-05,1.51
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-06,1.36
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-07,3.73
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-08,2.81
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-09,2.99
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-10,3.01
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-11,2.8
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-12,3.13
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-13,2.79
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-14,1.41
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-15,1.51
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-16,1.7
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-17,1.46
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-18,1.7
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-19,1.43
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-20,1.66
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-21,1.68
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-22,1.38
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-23,1.69
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-24,1.7
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-25,1.4
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-26,1.72
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-27,1.42
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-28,1.68
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-29,1.52
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-11-30,1.71
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-01,1.52
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-02,1.46
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-03,1.71
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-04,1.46
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-05,1.71
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-06,1.54
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-07,1.63
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-08,1.6
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-09,1.42
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-10,1.46
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-11,1.71
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-12,1.39
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-13,1.51
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-14,4.6
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-15,1.5
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-16,1.45
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-17,1.54
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-18,1.65
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-19,1.45
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-20,1.75
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-21,1.77
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-22,1.41
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-23,1.42
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-24,1.68
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-25,1.7
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-26,1.64
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-27,1.46
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-28,1.66
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-29,1.63
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-30,1.7
"C/ El Horno, 1 1-B
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360002JD0F,EDISTRIBUCIÓN,2022-12-31,1.4
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-01,11.51
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-02,10.86
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-03,6.47
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-04,6.46
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-05,11.61
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-06,12.04
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-07,11.18
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-08,10.2
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-09,10.22
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-10,6.49
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-11,6.4
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-12,10.58
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-13,11.14
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-14,10.39
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-15,10.12
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-16,9.27
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-17,6.49
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-18,6.44
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-19,11.08
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-20,10.63
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-21,10.21
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-22,9.04
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-23,9.77
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-24,6.38
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-25,6.38
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-26,9.09
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-27,11.14
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-28,11.31
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-29,9.41
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-09-30,9.22
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-10-01,6.3
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-10-02,6.29
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-10-03,11.43
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-10-04,10.76
"C/ El Horno, 1
Buenavista del Norte",BUENAVISTA DEL NORTE,38480,ES0031607210360003JX0F,EDISTRIBUCIÓN,2022-10-05,10.76
